index,seed,env_theory,env_test,steps,agent,action,activation_rate
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.0
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.0
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.0
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.0
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.0
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.0
0,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.0
2,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.0
3,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,7,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.0
0,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.0
2,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.0
3,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,8,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.0
3,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.0
4,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.0
0,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.0
2,9,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.0
