index,seed,env_theory,env_test,steps,agent,action,activation_rate
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.008016032064128256
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.08695652173913043
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.07
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.1783625730994152
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.17281553398058253
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.10526315789473684
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.12369597615499255
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.09236947791164658
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.075
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.2063953488372093
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.14675767918088736
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.14285714285714285
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.19047619047619047
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.2
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.05214723926380368
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.3333333333333333
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.0
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.2108345534407028
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.14545454545454545
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.16666666666666666
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.19973368841544606
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.12432432432432433
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.0
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.13231552162849872
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.1329479768786127
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.09090909090909091
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.02564102564102564
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.176
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.22
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.6052631578947368
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.08597883597883597
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.10256410256410256
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.5476190476190477
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.147247119078105
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.19889502762430938
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.06666666666666667
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.6363636363636364
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.07870967741935483
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.11891891891891893
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.05263157894736842
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.2544951590594744
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.20095693779904306
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.15151515151515152
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.46511627906976744
0,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.24932249322493225
2,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.1875
3,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.05
4,3,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.475
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.0625
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.0027624309392265192
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.03202846975088968
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.024193548387096774
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.04
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.002531645569620253
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.024734982332155476
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.09166666666666666
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.009584664536741214
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.06212424849699399
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.07
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.1608187134502924
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.42718446601941745
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.03636363636363636
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.07894736842105263
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.12816691505216096
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.028112449799196786
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.775
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.12063953488372094
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.1296928327645051
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.0
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.17862595419847327
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.006134969325153374
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.23076923076923078
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.060029282576866766
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.07636363636363637
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.16666666666666666
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.36884154460719043
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.016216216216216217
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.2647058823529412
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.2582697201017812
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.12716763005780346
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.48717948717948717
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.27066666666666667
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.025
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.045454545454545456
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.5526315789473685
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.11772486772486772
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.2205128205128205
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.11764705882352941
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.5238095238095238
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.20486555697823303
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.13259668508287292
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.6060606060606061
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.24774193548387097
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.10270270270270271
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.5263157894736842
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.2946058091286307
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.0
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.06060606060606061
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.5116279069767442
0,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.13143631436314362
2,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.08854166666666667
3,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.0
4,4,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.525
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.109375
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.0027624309392265192
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.060498220640569395
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.0
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.064
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.06835443037974684
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.01060070671378092
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.058333333333333334
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.08626198083067092
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.06212424849699399
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.11594202898550725
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.0
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.1783625730994152
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.24660194174757283
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.17105263157894737
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.19374068554396423
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.1566265060240964
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.0
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,forward,0.0625
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,left,0.09215017064846416
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,1,load,0.14285714285714285
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,forward,0.17404580152671756
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,left,0.03680981595092025
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,0,load,0.19230769230769232
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,forward,0.2225475841874085
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,left,0.03636363636363636
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,4001000,1,load,0.16666666666666666
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,forward,0.1278295605858855
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,left,0.12432432432432433
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,0,load,0.25
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,forward,0.08524173027989822
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,left,0.13872832369942195
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,right,0.18181818181818182
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,5001000,1,load,0.07692307692307693
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,forward,0.164
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,left,0.3
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,right,0.09090909090909091
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,0,load,0.6052631578947368
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,forward,0.15608465608465608
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,left,0.20512820512820512
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,6001000,1,load,0.47619047619047616
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,forward,0.13700384122919335
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,left,0.16574585635359115
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,right,0.06666666666666667
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,0,load,0.5454545454545454
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,forward,0.2129032258064516
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,left,0.14054054054054055
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,right,0.08333333333333333
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,7001000,1,load,0.47368421052631576
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,forward,0.20885200553250347
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,left,0.20095693779904306
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,right,0.0
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,0,load,0.46511627906976744
0,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,noop,0.0
1,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,forward,0.22764227642276422
2,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,left,0.19791666666666666
3,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,right,0.1
4,5,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,20001000,1,load,0.525
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,left,0.12154696132596685
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,right,0.12099644128113879
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,0,load,0.04032258064516129
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,forward,0.056
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,left,0.0
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,right,0.3286219081272085
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,1001000,1,load,0.03333333333333333
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,forward,0.051118210862619806
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,left,0.30861723446893785
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,0,load,0.07
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,forward,0.0
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,left,0.10097087378640776
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,right,0.03636363636363636
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,2001000,1,load,0.05263157894736842
0,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,noop,0.0
1,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,forward,0.07749627421758569
2,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,left,0.07630522088353414
3,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,right,0.0
4,6,rware-img-3-tiny-2ag-v2,rware-img-3-tiny-2ag-v2,3001000,0,load,0.025
